CUST_ID,SEX,AGE,EDUCATION,INVESTMENT,INCOME,ACTIVITY,CHURN,YRLY_AMT,AVG_DAILY_TX,YRLY_TX,AVG_TX_AMT,NEGTWEETS,STATE,EDUCATION_GROUP,TwitterID,CHURN_LABEL
1009528510,F,75,1,0,14344,2,0,6663.461,0.663014,242,27.535004,3,NM,High school graduate,000000000000000000,false
1009574580,M,39,1,0,14343,5,0,7932.1016,0.70411,257,30.864197,3,MD,High school graduate,000000000000000000,false
1009532600,F,64,1,0,14343,3,0,6937.0586,0.663014,242,28.665497,3,NJ,High school graduate,000000000000000000,false
1009535600,F,63,1,0,14342,2,0,6743.8086,0.657534,240,28.099197,3,DC,High school graduate,000000000000000000,false
1009541610,M,65,1,0,14341,1,0,8121.629,0.70137,256,31.725098,5,VA,High school graduate,000000000000000000,false
1009528940,F,66,4,0,14339,3,0,7018.4805,0.663014,242,29.001999,4,WV,Associate degree,000000000000000000,false
1009524180,F,23,1,0,14337,4,0,6847.2383,0.657534,240,28.530197,3,CA,High school graduate,000000000000000000,false
1009576410,M,50,1,0,14336,0,0,6821.6914,0.665753,243,28.0728,4,FL,High school graduate,000000000000000000,false
1009557390,F,58,4,0,14330,3,0,6981.1797,0.668493,244,28.611404,3,KS,Associate degree,000000000000000000,false
1009552750,M,44,4,0,14327,1,1,6978.5703,0.668493,244,28.600693,10,WA,Associate degree,000000000000000000,true
1009553100,M,51,1,0,14326,1,1,6877.4688,0.660274,241,28.5372,10,PA,High school graduate,000000000000000000,true
1009536590,F,63,4,0,14324,2,0,6914.6406,0.660274,241,28.691498,3,UT,Associate degree,000000000000000000,false
1009547010,M,56,1,0,14323,4,0,8096.75,0.69589,254,31.876999,4,ID,High school graduate,000000000000000000,false
1009574430,F,48,1,0,14322,2,0,6842.91,0.663014,242,28.276505,4,TX,High school graduate,000000000000000000,false
1009574630,M,29,1,0,14312,2,1,6637.289,0.663014,242,27.426804,12,WA,High school graduate,000000000000000000,true
1009572580,F,23,4,0,14310,2,0,6968.9414,0.663014,242,28.797302,3,CO,Associate degree,000000000000000000,false
1009564980,F,21,1,0,14295,1,1,6649.199,0.665753,243,27.363007,5,PA,High school graduate,000000000000000000,true
1009549170,M,44,4,0,14295,5,0,7008.039,0.668493,244,28.721497,3,IL,Associate degree,000000000000000000,false
1009575200,M,24,1,0,14291,5,0,7870.121,0.693151,253,31.107193,2,TX,High school graduate,000000000000000000,false
1009529580,M,47,1,0,14287,5,0,7858.5,0.687671,251,31.308807,5,NE,High school graduate,000000000000000000,false
1009534980,M,54,1,0,14284,2,1,7700.41,0.690411,252,30.557205,9,PA,High school graduate,000000000000000000,true
1009538600,F,34,1,0,14281,0,0,6858.672,0.663014,242,28.341599,2,ME,High school graduate,000000000000000000,false
1009553270,M,59,4,0,14280,1,0,7032.5703,0.671233,245,28.704407,3,WV,Associate degree,000000000000000000,false
1009544550,M,64,4,0,14277,1,0,7909.199,0.69863,255,31.016495,3,WA,Associate degree,000000000000000000,false
1009544560,F,59,1,0,14277,2,1,7646.2188,0.69589,254,30.103195,10,OR,High school graduate,000000000000000000,true
1009556640,M,38,1,0,14277,1,0,7815.1016,0.70411,257,30.408997,4,WV,High school graduate,000000000000000000,false
1009548710,F,63,1,0,14275,1,0,8070.301,0.69863,255,31.648193,4,WI,High school graduate,000000000000000000,false
1009531390,M,54,1,0,14270,2,0,7804.66,0.693151,253,30.848495,2,KY,High school graduate,000000000000000000,false
1009561350,F,47,4,0,14266,1,1,6950.7812,0.654795,239,29.082794,7,MI,Associate degree,000000000000000000,true
1009537010,M,28,1,0,14263,2,1,7895.8086,0.69589,254,31.085907,12,ID,High school graduate,000000000000000000,true
1009529850,F,59,1,0,14262,4,0,7936.879,0.69863,255,31.125,4,NM,High school graduate,000000000000000000,false
1009561680,M,37,1,0,14262,3,0,7849.922,0.69589,254,30.905197,1,MI,High school graduate,000000000000000000,false
1009569500,F,42,1,0,14256,1,1,7953.9297,0.706849,258,30.829193,6,MI,High school graduate,000000000000000000,true
1009551560,F,55,4,0,14256,1,0,7587.121,0.69589,254,29.870605,5,NV,Associate degree,000000000000000000,false
1009543440,M,53,4,0,14254,1,0,8119.8086,0.682192,249,32.609695,1,MS,Associate degree,000000000000000000,false
1009570570,M,30,4,0,14251,5,0,6429.3984,0.663014,242,26.567795,4,VA,Associate degree,000000000000000000,false
1009547330,F,33,4,0,14251,3,0,6688.379,0.660274,241,27.752594,4,WI,Associate degree,000000000000000000,false
1009569590,F,52,4,0,14245,2,0,6856.5117,0.654795,239,28.688293,2,NJ,Associate degree,000000000000000000,false
1009580090,F,35,1,0,14243,1,1,6820.3594,0.671233,245,27.838196,9,ID,High school graduate,000000000000000000,true
1009548160,F,38,1,0,14242,1,1,6848.871,0.663014,242,28.301102,5,ID,High school graduate,000000000000000000,true
1009577320,M,49,4,0,14239,1,0,6852.4297,0.663014,242,28.315796,2,WI,Associate degree,000000000000000000,false
1009525840,M,41,1,0,14238,1,0,7028.2188,0.663014,242,29.042206,3,DC,High school graduate,000000000000000000,false
1009563380,F,62,4,0,14233,2,0,6958.84,0.665753,243,28.637207,3,VT,Associate degree,000000000000000000,false
1009573490,M,27,1,0,14228,2,0,7865.8906,0.70137,256,30.726105,3,WY,High school graduate,000000000000000000,false
1009570300,F,50,4,0,14228,4,0,6886.9414,0.665753,243,28.341293,4,DC,Associate degree,000000000000000000,false
1009523250,F,42,1,0,14226,2,1,6914.211,0.663014,242,28.571106,10,MI,High school graduate,000000000000000000,true
1009576260,F,48,1,0,14215,2,0,8154.8984,0.709589,259,31.4861,3,WV,High school graduate,000000000000000000,false
1009537230,F,69,1,0,14215,2,0,7874.3594,0.706849,258,30.520798,3,OK,High school graduate,000000000000000000,false
1009578830,M,71,1,0,14212,2,0,7052.3906,0.663014,242,29.142105,1,OH,High school graduate,000000000000000000,false
1009551370,M,43,4,0,14207,2,1,6943.1484,0.660274,241,28.8098,9,MD,Associate degree,000000000000000000,true
1009529690,F,42,1,0,14206,3,0,6882.871,0.660274,241,28.5596,1,GA,High school graduate,000000000000000000,false
1009579010,F,44,4,0,14202,4,0,6818.0117,0.668493,244,27.942703,4,SC,Associate degree,000000000000000000,false
1009571960,F,58,4,0,14199,3,0,7126.578,0.660274,241,29.570908,3,WA,Associate degree,000000000000000000,false
1009570270,F,64,4,0,14198,1,1,7820.4297,0.706849,258,30.311798,8,ID,Associate degree,000000000000000000,true
1009548830,M,67,1,0,14197,5,0,6831.0312,0.660274,241,28.344498,2,LA,High school graduate,000000000000000000,false
1009544050,F,25,1,0,14195,2,0,6946.7305,0.660274,241,28.8246,3,KY,High school graduate,000000000000000000,false
1009571350,F,58,1,0,14191,0,1,6702.2305,0.663014,242,27.695206,12,MD,High school graduate,000000000000000000,true
1009537060,M,72,1,0,14179,4,0,6774.91,0.660274,241,28.111694,5,AR,High school graduate,000000000000000000,false
1009537250,M,57,4,0,14178,4,0,6932.6016,0.660274,241,28.766006,2,WI,Associate degree,000000000000000000,false
1009525740,M,57,4,0,14172,4,0,7970.3203,0.70137,256,31.134094,3,AR,Associate degree,000000000000000000,false
1009559680,M,28,1,0,14168,3,0,6735.4414,0.657534,240,28.0643,4,NC,High school graduate,000000000000000000,false
1009539990,M,28,1,0,14168,5,0,6754.7188,0.657534,240,28.1447,4,MN,High school graduate,000000000000000000,false
1009557210,M,65,1,0,14168,4,0,6971.59,0.660274,241,28.927795,2,NC,High school graduate,000000000000000000,false
1009566250,M,53,1,0,14165,1,0,6881.711,0.663014,242,28.436798,3,NY,High school graduate,000000000000000000,false
1009526610,F,35,1,0,14165,3,1,6851.0117,0.668493,244,28.077896,11,MD,High school graduate,000000000000000000,true
1009536470,F,73,1,0,14164,1,0,7004.9883,0.654795,239,29.3096,1,MI,High school graduate,000000000000000000,false
1009571140,M,56,1,0,14164,2,1,7882.5703,0.693151,253,31.156403,15,CA,High school graduate,000000000000000000,true
1009521780,M,69,4,0,14159,1,0,6701.8516,0.657534,240,27.924393,3,ME,Associate degree,000000000000000000,false
1009554300,M,51,4,0,14156,1,0,6996.539,0.657534,240,29.152298,5,SD,Associate degree,000000000000000000,false
1009565370,M,20,1,0,14156,5,1,7875.328,0.693151,253,31.127808,15,PA,High school graduate,000000000000000000,true
1009575630,M,30,1,0,14156,2,0,6796.199,0.663014,242,28.083496,2,NJ,High school graduate,000000000000000000,false
1009561620,M,38,1,0,14155,2,0,6985.801,0.665753,243,28.7482,4,NE,High school graduate,000000000000000000,false
1009566580,M,32,1,0,14150,0,1,8140.551,0.70411,257,31.675293,10,MD,High school graduate,000000000000000000,true
1009555770,F,79,1,0,14149,1,1,7815.711,0.70137,256,30.530106,8,MI,High school graduate,000000000000000000,true
1009550750,F,41,4,0,14147,2,0,7820.59,0.715069,261,29.963898,3,WY,Associate degree,000000000000000000,false
1009569790,M,33,1,0,14146,1,0,6933.2617,0.657534,240,28.888596,3,LA,High school graduate,000000000000000000,false
1009577170,M,41,4,0,14145,2,0,8064.9414,0.69863,255,31.627197,3,DC,Associate degree,000000000000000000,false
1009551080,F,34,1,0,14144,3,0,7495.8516,0.70137,256,29.2807,1,CT,High school graduate,000000000000000000,false
1009528880,F,34,1,0,14144,2,0,8006.75,0.70411,257,31.154694,3,OH,High school graduate,000000000000000000,false
1009580190,M,31,1,0,14144,0,1,6888.3594,0.671233,245,28.115799,6,OR,High school graduate,000000000000000000,true
1009531220,F,39,1,0,14141,1,1,7716.672,0.693151,253,30.500702,12,MD,High school graduate,000000000000000000,true
1009570360,M,69,4,0,14141,2,0,6869.5117,0.663014,242,28.386398,3,ME,Associate degree,000000000000000000,false
1009552850,F,59,1,0,14140,2,0,7144.3203,0.663014,242,29.522003,2,MT,High school graduate,000000000000000000,false
1009535380,F,42,4,0,14140,0,1,8153.449,0.70411,257,31.725494,9,ID,Associate degree,000000000000000000,true
1009571730,F,76,4,0,14140,1,0,6682.371,0.657534,240,27.8432,2,MO,Associate degree,000000000000000000,false
1009561360,F,56,1,0,14135,2,0,6569.621,0.665753,243,27.035507,5,AL,High school graduate,000000000000000000,false
1009536750,F,54,1,0,14124,3,0,6847.6914,0.665753,243,28.179794,2,CA,High school graduate,000000000000000000,false
1009550840,F,44,1,0,14122,4,0,7084.59,0.657534,240,29.519104,2,ME,High school graduate,000000000000000000,false
1009537680,M,52,1,0,14118,1,0,6949.7188,0.657534,240,28.9572,3,FL,High school graduate,000000000000000000,false
1009560440,M,46,1,0,14112,5,0,6886.449,0.660274,241,28.574493,3,KY,High school graduate,000000000000000000,false
1009540130,M,75,1,0,14111,1,0,7195.0195,0.665753,243,29.6091,4,MN,High school graduate,000000000000000000,false
1009531340,F,75,1,0,14111,1,1,7947.4805,0.70411,257,30.923996,9,ND,High school graduate,000000000000000000,true
1009528300,M,64,4,0,14109,5,0,7521.6094,0.70411,257,29.266998,5,VA,Associate degree,000000000000000000,false
1009525790,M,51,1,0,14109,0,0,6678.7188,0.663014,242,27.598007,2,MT,High school graduate,000000000000000000,false
1009549900,F,21,4,0,14103,2,1,8043.9883,0.70137,256,31.421799,14,PA,Associate degree,000000000000000000,true
1009577920,M,54,1,0,14102,1,1,6461.449,0.660274,241,26.811005,4,OR,High school graduate,000000000000000000,true
1009524130,M,53,1,0,14099,2,0,8153.5312,0.69863,255,31.974594,4,AZ,High school graduate,000000000000000000,false
1009536900,F,86,4,0,14095,1,1,6900.7812,0.657534,240,28.753296,11,PA,Associate degree,000000000000000000,true
1009569410,M,58,1,0,14093,2,0,6864.1094,0.660274,241,28.481796,2,CO,High school graduate,000000000000000000,false
1009528500,F,69,1,0,14092,3,0,8023.8203,0.70137,256,31.343002,4,TX,High school graduate,000000000000000000,false
1009562660,F,21,4,0,14091,3,1,6953.34,0.654795,239,29.093506,10,CA,Associate degree,000000000000000000,true
1009561340,M,86,1,0,14088,2,0,6961.672,0.663014,242,28.767197,3,RI,High school graduate,000000000000000000,false
1009525130,F,38,1,0,14084,1,0,7029.2383,0.657534,240,29.288498,3,SD,High school graduate,000000000000000000,false
1009548390,M,30,1,0,14084,2,1,6695.7383,0.668493,244,27.441605,3,WA,High school graduate,000000000000000000,true
1009551730,F,70,1,0,14083,3,0,8197.539,0.70411,257,31.897003,4,NH,High school graduate,000000000000000000,false
1009555190,F,59,1,0,14076,2,0,6927.422,0.665753,243,28.507904,2,AZ,High school graduate,000000000000000000,false
1009550820,F,36,1,0,14075,1,1,6782.211,0.663014,242,28.025696,8,ID,High school graduate,000000000000000000,true
1009560470,M,64,1,0,14074,2,0,7020.0195,0.663014,242,29.0083,3,OH,High school graduate,000000000000000000,false
1009569960,M,36,1,0,14070,5,0,7863.41,0.69863,255,30.836899,3,NE,High school graduate,000000000000000000,false
1009574270,F,70,1,0,14070,2,0,7723.2188,0.70137,256,30.168793,1,VA,High school graduate,000000000000000000,false
1009554370,F,51,1,0,14068,3,0,7768.8594,0.693151,253,30.707,3,MO,High school graduate,000000000000000000,false
1009561020,F,30,4,0,14067,0,1,6780.551,0.657534,240,28.252304,7,OR,Associate degree,000000000000000000,true
1009573920,M,63,4,0,14062,2,0,6901.59,0.654795,239,28.876999,2,MI,Associate degree,000000000000000000,false
1009554900,M,59,1,0,14061,2,0,6963.949,0.673973,246,28.3087,3,FL,High school graduate,000000000000000000,false
1009578730,M,68,1,0,14060,3,0,6816.3594,0.660274,241,28.2836,4,GA,High school graduate,000000000000000000,false
1009530180,M,78,1,0,14056,2,1,6681.1016,0.663014,242,27.607803,16,ID,High school graduate,000000000000000000,true
1009573990,F,36,1,0,14053,1,1,7969.0195,0.69589,254,31.3741,9,ND,High school graduate,000000000000000000,true
1009568160,M,32,4,0,14053,2,0,6933.5195,0.668493,244,28.416107,4,CT,Associate degree,000000000000000000,false
1009537300,F,77,1,0,14047,1,0,6857.078,0.663014,242,28.335007,3,MO,High school graduate,000000000000000000,false
1009544640,F,45,1,0,14047,3,0,6757.289,0.657534,240,28.155396,2,OK,High school graduate,000000000000000000,false
1009560340,F,44,4,0,14045,3,0,6584.789,0.660274,241,27.3228,3,AR,Associate degree,000000000000000000,false
1009564150,F,61,1,0,14044,4,0,7756.2383,0.69863,255,30.416595,2,SD,High school graduate,000000000000000000,false
1009579450,F,73,4,0,14044,1,0,6900.9414,0.657534,240,28.753906,4,IN,Associate degree,000000000000000000,false
1009564170,F,34,1,0,14037,2,0,6648.699,0.660274,241,27.587997,4,WY,High school graduate,000000000000000000,false
1009530500,M,43,1,0,14035,2,0,6578.6094,0.663014,242,27.184296,2,MN,High school graduate,000000000000000000,false
1009536070,F,60,1,0,14035,2,0,6894.879,0.660274,241,28.609497,4,ID,High school graduate,000000000000000000,false
1009575620,F,79,4,0,14035,1,1,7492.5703,0.69589,254,29.498306,13,MI,Associate degree,000000000000000000,true
1009540910,F,46,1,0,14028,2,0,7615.3906,0.690411,252,30.219803,5,AZ,High school graduate,000000000000000000,false
1009521890,F,48,1,0,14028,0,1,6661.8203,0.660274,241,27.642395,6,ID,High school graduate,000000000000000000,true
1009569030,M,26,1,0,14027,0,1,6769.301,0.668493,244,27.742996,8,ID,High school graduate,000000000000000000,true
1009572940,M,61,1,0,14026,0,0,7783.3984,0.69589,254,30.643295,5,OH,High school graduate,000000000000000000,false
1009570240,F,33,4,0,14024,5,0,7950.4805,0.70137,256,31.056595,2,NY,Associate degree,000000000000000000,false
1009570990,F,40,1,0,14022,1,1,8091.379,0.712329,260,31.120697,5,ID,High school graduate,000000000000000000,true
1009540610,F,65,4,0,14020,5,0,7756.1484,0.70411,257,30.179596,2,NV,Associate degree,000000000000000000,false
1009547860,F,23,1,0,14019,0,1,7679.328,0.69589,254,30.233597,7,OR,High school graduate,000000000000000000,true
1009524090,F,39,1,0,14018,4,0,7839.0312,0.693151,253,30.984299,1,MS,High school graduate,000000000000000000,false
1009560360,F,49,1,0,14015,1,0,7101.039,0.673973,246,28.865997,3,MD,High school graduate,000000000000000000,false
1009543060,M,23,1,0,14014,1,1,6812.8516,0.654795,239,28.5056,4,WA,High school graduate,000000000000000000,true
1009531490,F,62,1,0,14013,1,0,6738.699,0.654795,239,28.195404,3,NJ,High school graduate,000000000000000000,false
1009576560,M,49,1,0,14008,3,0,7028.1406,0.663014,242,29.0419,1,ID,High school graduate,000000000000000000,false
1009544390,F,46,1,0,14008,4,0,6669.7383,0.665753,243,27.447495,3,NJ,High school graduate,000000000000000000,false
1009549680,M,34,1,0,13997,3,0,6861.6484,0.657534,240,28.590195,1,VA,High school graduate,000000000000000000,false
1009549140,M,52,4,0,13995,3,0,6938.871,0.657534,240,28.912003,3,CT,Associate degree,000000000000000000,false
1009522190,F,54,4,0,13985,3,0,7812.922,0.69589,254,30.759506,4,VT,Associate degree,000000000000000000,false
1009548300,F,23,1,0,13983,4,1,6514.6094,0.665753,243,26.809097,11,OR,High school graduate,000000000000000000,true
1009570460,M,52,4,0,13979,0,0,8063.621,0.70137,256,31.498505,3,MT,Associate degree,000000000000000000,false
1009525070,F,53,1,0,13975,2,0,6878.9805,0.663014,242,28.425507,3,SC,High school graduate,000000000000000000,false
1009533510,M,65,1,0,13973,5,0,6726.949,0.665753,243,27.682907,4,MI,High school graduate,000000000000000000,false
1009540440,F,34,1,0,13971,2,0,7749.8984,0.69589,254,30.511398,4,IN,High school graduate,000000000000000000,false
1009566660,M,34,1,0,13963,5,0,6780.7188,0.671233,245,27.676407,1,CT,High school graduate,000000000000000000,false
1009579530,F,38,1,0,13962,2,0,7889.711,0.70411,257,30.699295,2,MI,High school graduate,000000000000000000,false
1009536910,F,82,1,0,13962,1,1,7825.6406,0.69589,254,30.8096,17,PA,High school graduate,000000000000000000,true
1009536710,M,51,1,0,13961,1,1,6790.7305,0.657534,240,28.294693,13,MD,High school graduate,000000000000000000,true
1009549670,M,47,1,0,13960,2,0,7548.59,0.70411,257,29.371902,3,UT,High school graduate,000000000000000000,false
1009565560,F,42,4,0,13950,1,1,8029.2383,0.690411,252,31.862106,11,WA,Associate degree,000000000000000000,true
1009556170,F,68,1,0,13949,3,0,6798.3594,0.663014,242,28.092407,4,NC,High school graduate,000000000000000000,false
1009533880,F,59,4,0,13945,2,0,7596.828,0.69589,254,29.908798,3,ND,Associate degree,000000000000000000,false
1009540710,F,60,4,0,13943,1,0,7682.621,0.69589,254,30.246506,3,AK,Associate degree,000000000000000000,false
1009573220,M,34,1,0,13938,5,0,7690.629,0.69589,254,30.278107,4,UT,High school graduate,000000000000000000,false
1009538860,M,29,1,0,13937,4,0,6901.4297,0.663014,242,28.518295,3,IL,High school graduate,000000000000000000,false
1009538120,F,90,1,0,13934,2,0,6640.1094,0.663014,242,27.438507,2,RI,High school graduate,000000000000000000,false
1009542360,M,68,4,0,13932,5,0,6836.2812,0.660274,241,28.366302,1,IA,Associate degree,000000000000000000,false
1009535690,F,88,1,0,13932,2,0,6780.3516,0.652055,238,28.488907,2,UT,High school graduate,000000000000000000,false
1009544620,F,62,4,0,13930,3,0,8185.2617,0.70411,257,31.849304,4,KS,Associate degree,000000000000000000,false
1009526940,M,23,1,0,13929,1,1,6733.3086,0.657534,240,28.055496,14,CA,High school graduate,000000000000000000,true
1009550700,F,60,1,0,13924,1,0,6793.84,0.654795,239,28.426102,2,WA,High school graduate,000000000000000000,false
1009544980,M,44,1,0,13923,2,0,8061.6094,0.69589,254,31.738602,3,TX,High school graduate,000000000000000000,false
1009570370,M,38,1,0,13921,0,1,6689.922,0.665753,243,27.530502,16,PA,High school graduate,000000000000000000,true
1009570380,M,75,1,0,13921,2,0,7705.75,0.693151,253,30.457504,2,ID,High school graduate,000000000000000000,false
1009575050,M,56,4,0,13920,2,0,6892.1016,0.668493,244,28.246307,2,NC,Associate degree,000000000000000000,false
1009536030,M,43,4,0,13920,3,0,6736.3906,0.660274,241,27.951797,3,NY,Associate degree,000000000000000000,false
1009548910,M,48,1,0,13919,1,0,6783.7305,0.663014,242,28.031906,2,VT,High school graduate,000000000000000000,false
1009548900,M,41,1,0,13919,1,1,6890.1406,0.660274,241,28.589798,13,ND,High school graduate,000000000000000000,true
1009530840,F,29,1,0,13918,2,1,7853.1094,0.690411,252,31.163101,9,ID,High school graduate,000000000000000000,true
1009523720,F,41,1,0,13916,0,1,6769.4805,0.657534,240,28.206207,9,WA,High school graduate,000000000000000000,true
1009544140,M,56,1,0,13913,1,0,7817.1914,0.712329,260,30.066101,3,WA,High school graduate,000000000000000000,false
1009522770,F,39,4,0,13911,2,0,7621.0586,0.69589,254,30.004196,4,MD,Associate degree,000000000000000000,false
1009527860,M,72,1,0,13908,3,0,7853.2617,0.69863,255,30.797104,2,MO,High school graduate,000000000000000000,false
1009538400,M,45,1,0,13904,2,0,7694.039,0.687671,251,30.653503,3,PA,High school graduate,000000000000000000,false
1009525810,F,29,1,0,13900,1,0,7701.1016,0.687671,251,30.681702,5,WA,High school graduate,000000000000000000,false
1009525800,F,36,4,0,13900,1,1,7986.4883,0.706849,258,30.955399,9,MD,Associate degree,000000000000000000,true
1009569230,M,38,1,0,13894,2,0,6798.91,0.654795,239,28.447296,4,KS,High school graduate,000000000000000000,false
1009575090,M,72,4,0,13889,2,0,6728.871,0.663014,242,27.805298,4,AL,Associate degree,000000000000000000,false
1009540760,M,27,1,0,13883,2,0,7724.66,0.69863,255,30.2928,2,NE,High school graduate,000000000000000000,false
1009529810,M,75,4,0,13883,4,0,6800.922,0.660274,241,28.219604,1,LA,Associate degree,000000000000000000,false
1009558550,F,50,1,0,13877,1,0,7797.371,0.70137,256,30.458496,4,IA,High school graduate,000000000000000000,false
1009563970,M,62,1,0,13874,1,0,7769.2617,0.690411,252,30.830399,2,VT,High school graduate,000000000000000000,false
1009555060,F,31,1,0,13874,2,1,6634.551,0.654795,239,27.759598,11,ID,High school graduate,000000000000000000,true
1009559140,F,26,1,0,13871,3,1,8029.0195,0.70137,256,31.363403,19,OR,High school graduate,000000000000000000,true
1009561770,F,68,1,0,13870,4,0,6448.2617,0.663014,242,26.645706,3,TN,High school graduate,000000000000000000,false
1009571880,M,47,1,0,13870,2,0,6718.1797,0.657534,240,27.992401,2,MT,High school graduate,000000000000000000,false
1009520850,F,47,4,0,13868,2,0,7809.828,0.70137,256,30.507202,3,AK,Associate degree,000000000000000000,false
1009550520,F,50,4,0,13865,0,1,7757.789,0.706849,258,30.069,12,MD,Associate degree,000000000000000000,true
1009567810,F,39,1,0,13861,2,0,6638.211,0.654795,239,27.774902,2,MT,High school graduate,000000000000000000,false
1009573170,M,29,4,0,13861,5,0,6667.949,0.657534,240,27.783096,3,TN,Associate degree,000000000000000000,false
1009555050,F,72,1,0,13861,0,1,6683.75,0.665753,243,27.505096,7,MI,High school graduate,000000000000000000,true
1009522250,M,47,1,0,13860,4,0,7008.66,0.668493,244,28.723999,4,MA,High school graduate,000000000000000000,false
1009560450,M,33,1,0,13859,3,0,7693.9414,0.690411,252,30.531494,3,NV,High school graduate,000000000000000000,false
1009567150,M,53,1,0,13858,2,0,7539.801,0.70137,256,29.452301,3,ID,High school graduate,000000000000000000,false
1009575140,M,39,1,0,13853,5,0,6879.578,0.657534,240,28.664902,4,AL,High school graduate,000000000000000000,false
1009575150,F,39,4,0,13853,2,0,6685.4805,0.657534,240,27.856201,2,OH,Associate degree,000000000000000000,false
1009548600,M,36,1,0,13852,4,0,6720.211,0.657534,240,28.0009,4,CT,High school graduate,000000000000000000,false
1009556460,F,21,1,0,13852,1,1,7823.5586,0.69863,255,30.680603,6,ID,High school graduate,000000000000000000,true
1009576710,M,25,1,0,13847,2,1,6645.6484,0.649315,237,28.040695,10,ND,High school graduate,000000000000000000,true
1009529920,M,39,1,0,13845,4,1,6539.5195,0.663014,242,27.022797,2,OR,High school graduate,000000000000000000,true
1009533490,M,56,1,0,13843,2,0,6951.34,0.654795,239,29.085098,2,MS,High school graduate,000000000000000000,false
1009566060,F,43,1,0,13841,4,0,6692.672,0.657534,240,27.886093,2,WV,High school graduate,000000000000000000,false
1009539610,F,39,1,0,13838,1,1,7762.6797,0.70137,256,30.322998,14,CA,High school graduate,000000000000000000,true
1009545620,F,30,1,0,13838,4,0,6472.1484,0.663014,242,26.7444,4,MN,High school graduate,000000000000000000,false
1009571700,F,55,1,0,13838,2,0,8049.9688,0.706849,258,31.2014,3,DE,High school graduate,000000000000000000,false
1009566350,F,57,4,0,13836,5,0,6703.5312,0.665753,243,27.586502,3,IL,Associate degree,000000000000000000,false
1009554180,M,46,1,0,13828,2,0,6884.621,0.663014,242,28.448807,1,NM,High school graduate,000000000000000000,false
1009553390,M,53,1,0,13824,1,0,6824.711,0.660274,241,28.318298,5,AZ,High school graduate,000000000000000000,false
1009570890,M,24,1,0,13821,4,0,6599.0195,0.660274,241,27.381805,4,DC,High school graduate,000000000000000000,false
1009526850,M,40,1,0,13821,2,0,7860.8906,0.70137,256,30.706604,1,WA,High school graduate,000000000000000000,false
1009561920,M,59,1,0,13818,5,0,7606.1016,0.687671,251,30.303207,4,NE,High school graduate,000000000000000000,false
1009523730,F,36,4,0,13814,1,0,7792.4805,0.69863,255,30.5587,1,WI,Associate degree,000000000000000000,false
1009548720,M,22,4,0,13809,1,1,6661.7812,0.652055,238,27.990707,9,PA,Associate degree,000000000000000000,true
1009558160,M,53,1,0,13801,2,0,6622.2695,0.660274,241,27.478302,2,IN,High school graduate,000000000000000000,false
1009535000,M,54,1,0,13798,5,0,6555.7383,0.657534,240,27.315598,3,IL,High school graduate,000000000000000000,false
1009520640,F,44,4,0,13797,4,0,6965.1406,0.663014,242,28.7816,2,MO,Associate degree,000000000000000000,false
1009548380,F,66,1,0,13794,0,1,6682.7812,0.652055,238,28.078903,15,MI,High school graduate,000000000000000000,true
1009550100,M,34,1,0,13790,3,1,7603.879,0.69589,254,29.936493,13,MD,High school graduate,000000000000000000,true
1009558130,F,39,4,0,13790,1,1,7859.2383,0.70137,256,30.700195,3,PA,Associate degree,000000000000000000,true
1009541290,M,46,4,0,13790,2,0,7567.6406,0.69863,255,29.677002,4,NC,Associate degree,000000000000000000,false
1009561600,M,63,1,0,13788,5,0,6685.789,0.657534,240,27.857498,4,VA,High school graduate,000000000000000000,false
1009568170,F,80,1,0,13787,2,0,6649.4297,0.665753,243,27.363907,4,CO,High school graduate,000000000000000000,false
1009535010,F,22,4,0,13779,2,0,6536.2617,0.660274,241,27.121399,4,NY,Associate degree,000000000000000000,false
1009575670,F,37,4,0,13772,3,0,6860.7617,0.668493,244,28.117905,4,IL,Associate degree,000000000000000000,false
1009520770,F,70,1,0,13770,1,0,6618.5586,0.654795,239,27.692703,4,NY,High school graduate,000000000000000000,false
1009571720,M,59,1,0,13768,3,0,6707.422,0.663014,242,27.716599,3,NC,High school graduate,000000000000000000,false
1009569020,M,33,1,0,13767,1,1,6665.711,0.657534,240,27.773804,13,MI,High school graduate,000000000000000000,true
1009534830,F,34,1,0,13765,1,1,6632.34,0.663014,242,27.406403,14,ND,High school graduate,000000000000000000,true
1009551990,F,63,4,0,13758,4,0,7838.539,0.69589,254,30.860397,3,NC,Associate degree,000000000000000000,false
1009570630,F,40,1,0,13754,2,0,6796.5117,0.663014,242,28.084702,3,PA,High school graduate,000000000000000000,false
1009568380,M,73,1,0,13744,2,0,6853.8086,0.663014,242,28.321503,4,MO,High school graduate,000000000000000000,false
1009578470,M,78,1,0,13735,4,0,7843.449,0.70137,256,30.638504,4,SD,High school graduate,000000000000000000,false
1009576730,M,27,1,0,13734,5,0,6645.1797,0.663014,242,27.459396,2,MT,High school graduate,000000000000000000,false
1009560320,F,29,1,0,13734,2,1,6958.9297,0.668493,244,28.520203,9,ND,High school graduate,000000000000000000,true
1009579110,F,28,1,0,13728,1,1,6584.879,0.660274,241,27.323196,14,WA,High school graduate,000000000000000000,true
